route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
3,Horseshoe Bay,Langdale,2017,02,13,21,45,Queen of Surrey,39
30,Duke Point,Tsawwassen,2017,02,12,17,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2017,02,17,17,30,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2017,02,21,09,00,Coastal Renaissance,88
8,Horseshoe Bay,Bowen Island,2017,02,08,08,00,Queen of Capilano,24
1,Tsawwassen,Swartz Bay,2017,03,10,15,00,Coastal Renaissance,88
30,Duke Point,Tsawwassen,2017,03,07,15,15,Coastal Inspiration,121
30,Tsawwassen,Duke Point,2017,04,05,17,45,Coastal Inspiration,125
30,Tsawwassen,Duke Point,2017,04,22,12,45,Coastal Renaissance,117
2,Horseshoe Bay,Departure Bay,2017,02,11,08,30,Queen of Cowichan,96
1,Swartz Bay,Tsawwassen,2017,04,20,16,00,Queen of New Westminster,90
1,Swartz Bay,Tsawwassen,2017,04,19,09,00,Spirit of British Columbia,88
3,Langdale,Horseshoe Bay,2017,02,04,18,50,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2017,03,04,15,30,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2017,03,07,21,00,Skeena Queen,30
30,Duke Point,Tsawwassen,2017,03,30,12,45,Queen of Alberni,117
2,Departure Bay,Horseshoe Bay,2017,04,21,10,30,Queen of Cowichan,100
8,Horseshoe Bay,Bowen Island,2017,03,08,10,00,Queen of Capilano,38
1,Tsawwassen,Swartz Bay,2017,02,19,18,00,Queen of New Westminster,92
30,Tsawwassen,Duke Point,2017,02,14,07,45,Coastal Inspiration,123
2,Departure Bay,Horseshoe Bay,2017,02,19,06,30,Queen of Cowichan,100
2,Departure Bay,Horseshoe Bay,2017,02,18,12,30,Queen of Oak Bay,108
3,Horseshoe Bay,Langdale,2017,02,22,16,50,Queen of Coquitlam,40
8,Horseshoe Bay,Bowen Island,2017,03,02,12,00,Queen of Capilano,46
3,Langdale,Horseshoe Bay,2017,04,18,06,20,Queen of Surrey,42
1,Tsawwassen,Swartz Bay,2017,03,28,17,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2017,04,21,15,00,Queen of Oak Bay,112
3,Horseshoe Bay,Langdale,2017,03,01,17,50,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2017,04,01,15,30,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2017,03,27,20,10,Island Sky,56
2,Horseshoe Bay,Departure Bay,2017,03,08,17,00,Queen of Cowichan,102
3,Horseshoe Bay,Langdale,2017,02,20,08,20,Queen of Coquitlam,44
2,Horseshoe Bay,Departure Bay,2017,04,30,15,00,Queen of Coquitlam,110
8,Horseshoe Bay,Bowen Island,2017,04,06,15,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2017,03,31,21,15,Island Sky,63
2,Departure Bay,Horseshoe Bay,2017,04,29,15,00,Queen of Cowichan,100
3,Langdale,Horseshoe Bay,2017,03,23,13,30,Island Sky,66
3,Horseshoe Bay,Langdale,2017,03,18,09,25,Queen of Surrey,42
4,Swartz Bay,Fulford Harbour,2017,03,20,07,00,Skeena Queen,42
30,Duke Point,Tsawwassen,2017,04,01,05,15,Coastal Inspiration,127
2,Horseshoe Bay,Departure Bay,2017,03,10,15,00,Queen of Oak Bay,100
4,Swartz Bay,Fulford Harbour,2017,03,24,21,00,Skeena Queen,32
3,Langdale,Horseshoe Bay,2017,04,29,06,20,Queen of Surrey,40
4,Swartz Bay,Fulford Harbour,2017,04,23,17,00,Skeena Queen,34
2,Horseshoe Bay,Departure Bay,2017,04,24,10,30,Queen of Coquitlam,106
4,Swartz Bay,Fulford Harbour,2017,03,19,15,00,Skeena Queen,36
3,Langdale,Horseshoe Bay,2017,04,15,08,25,Queen of Surrey,39
4,Swartz Bay,Fulford Harbour,2017,02,14,13,00,Skeena Queen,28
2,Departure Bay,Horseshoe Bay,2017,04,13,06,30,Coastal Renaissance,100
1,Swartz Bay,Tsawwassen,2017,02,24,17,00,Coastal Renaissance,88
8,Horseshoe Bay,Bowen Island,2017,03,07,14,25,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2017,02,23,10,00,Queen of Capilano,44
8,Horseshoe Bay,Bowen Island,2017,02,15,14,25,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2017,02,01,11,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2017,02,19,16,00,Queen of New Westminster,90
3,Horseshoe Bay,Langdale,2017,02,19,09,25,Queen of Surrey,43
8,Horseshoe Bay,Bowen Island,2017,04,03,15,30,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2017,02,10,19,30,Queen of Capilano,30
3,Horseshoe Bay,Langdale,2017,04,23,11,30,Queen of Surrey,38
30,Duke Point,Tsawwassen,2017,04,17,05,15,Coastal Inspiration,125
8,Horseshoe Bay,Bowen Island,2017,04,25,11,00,Queen of Capilano,28
3,Horseshoe Bay,Langdale,2017,03,10,12,30,Queen of Coquitlam,38
2,Horseshoe Bay,Departure Bay,2017,04,26,19,00,Queen of Coquitlam,110
8,Horseshoe Bay,Bowen Island,2017,03,06,15,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2017,04,27,22,45,Queen of Alberni,120
1,Swartz Bay,Tsawwassen,2017,04,24,21,00,Spirit of British Columbia,84
30,Tsawwassen,Duke Point,2017,02,20,15,15,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2017,04,04,15,30,Queen of Capilano,16
3,Langdale,Horseshoe Bay,2017,03,13,16,50,Queen of Surrey,38
1,Swartz Bay,Tsawwassen,2017,04,14,07,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2017,03,11,17,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2017,02,07,16,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2017,04,26,09,00,Queen of Capilano,28
2,Departure Bay,Horseshoe Bay,2017,02,04,10,30,Queen of Cowichan,110
1,Swartz Bay,Tsawwassen,2017,02,21,19,00,Coastal Celebration,94
1,Swartz Bay,Tsawwassen,2017,02,06,09,00,Coastal Renaissance,92
3,Langdale,Horseshoe Bay,2017,02,27,11,25,Queen of Coquitlam,41
30,Tsawwassen,Duke Point,2017,02,07,12,45,Coastal Inspiration,119
2,Horseshoe Bay,Departure Bay,2017,02,15,10,30,Queen of Oak Bay,110
2,Horseshoe Bay,Departure Bay,2017,03,24,06,30,Queen of Oak Bay,98
30,Duke Point,Tsawwassen,2017,04,19,20,15,Coastal Renaissance,141
30,Tsawwassen,Duke Point,2017,02,17,07,45,Coastal Inspiration,123
1,Tsawwassen,Swartz Bay,2017,04,15,13,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2017,03,02,11,00,Coastal Celebration,94
2,Horseshoe Bay,Departure Bay,2017,04,23,12,30,Queen of Cowichan,106
1,Swartz Bay,Tsawwassen,2017,03,14,13,00,Coastal Renaissance,86
2,Departure Bay,Horseshoe Bay,2017,02,12,17,00,Queen of Oak Bay,108
3,Langdale,Horseshoe Bay,2017,04,29,16,50,Queen of Surrey,72
4,Swartz Bay,Fulford Harbour,2017,04,22,17,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2017,02,08,21,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2017,04,17,16,00,Coastal Celebration,98
2,Horseshoe Bay,Departure Bay,2017,03,18,21,00,Queen of Cowichan,98
1,Tsawwassen,Swartz Bay,2017,02,13,21,00,Coastal Celebration,86
3,Horseshoe Bay,Langdale,2017,03,23,12,25,Island Sky,55
1,Swartz Bay,Tsawwassen,2017,03,09,09,00,Coastal Renaissance,90
30,Duke Point,Tsawwassen,2017,02,10,07,45,Queen of New Westminster,117
1,Swartz Bay,Tsawwassen,2017,04,10,11,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2017,03,19,16,00,Coastal Celebration,100
8,Horseshoe Bay,Bowen Island,2017,02,19,18,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2017,03,24,09,00,Coastal Renaissance,84
4,Swartz Bay,Fulford Harbour,2017,03,04,21,00,Skeena Queen,28
2,Horseshoe Bay,Departure Bay,2017,03,14,08,30,Queen of Cowichan,98
2,Departure Bay,Horseshoe Bay,2017,04,12,19,00,Queen of Cowichan,102
1,Tsawwassen,Swartz Bay,2017,02,12,17,00,Coastal Celebration,88
3,Langdale,Horseshoe Bay,2017,03,09,18,50,Queen of Surrey,38
3,Horseshoe Bay,Langdale,2017,04,25,21,45,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2017,03,02,14,25,Queen of Capilano,19
1,Tsawwassen,Swartz Bay,2017,03,01,15,00,Coastal Renaissance,88
30,Duke Point,Tsawwassen,2017,04,07,05,15,Coastal Inspiration,129
30,Tsawwassen,Duke Point,2017,02,24,10,15,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2017,02,24,10,00,Queen of New Westminster,86
3,Horseshoe Bay,Langdale,2017,04,05,14,35,Island Sky,57
8,Horseshoe Bay,Bowen Island,2017,03,16,07,00,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2017,04,22,21,00,Spirit of British Columbia,88
1,Swartz Bay,Tsawwassen,2017,02,04,15,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2017,03,19,10,15,Queen of Alberni,117
4,Swartz Bay,Fulford Harbour,2017,04,18,19,00,Skeena Queen,28
2,Departure Bay,Horseshoe Bay,2017,03,30,08,30,Queen of Oak Bay,112
1,Tsawwassen,Swartz Bay,2017,04,19,09,00,Spirit of Vancouver Island,88
3,Langdale,Horseshoe Bay,2017,02,26,07,20,Queen of Coquitlam,66
3,Horseshoe Bay,Langdale,2017,04,24,19,50,Queen of Surrey,36
8,Horseshoe Bay,Bowen Island,2017,04,19,07,00,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2017,03,23,17,30,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2017,02,27,10,00,Queen of Capilano,28
3,Langdale,Horseshoe Bay,2017,02,05,15,45,Queen of Coquitlam,39
30,Tsawwassen,Duke Point,2017,03,27,22,45,Coastal Inspiration,120
2,Horseshoe Bay,Departure Bay,2017,04,09,10,30,Queen of Oak Bay,100
2,Horseshoe Bay,Departure Bay,2017,03,16,12,30,Queen of Cowichan,98
1,Tsawwassen,Swartz Bay,2017,03,08,09,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2017,03,24,20,30,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2017,03,03,07,00,Queen of Capilano,32
3,Horseshoe Bay,Langdale,2017,03,20,19,50,Queen of Coquitlam,110
3,Langdale,Horseshoe Bay,2017,02,06,12,35,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2017,02,24,07,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2017,04,10,09,00,Spirit of British Columbia,92
3,Langdale,Horseshoe Bay,2017,02,07,13,35,Queen of Coquitlam,39
8,Horseshoe Bay,Bowen Island,2017,02,11,12,00,Queen of Capilano,28
8,Horseshoe Bay,Bowen Island,2017,03,23,10,00,Queen of Capilano,32
1,Swartz Bay,Tsawwassen,2017,04,28,16,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2017,04,24,12,00,Queen of Capilano,58
8,Horseshoe Bay,Bowen Island,2017,02,11,18,30,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2017,04,27,17,00,Queen of Coquitlam,122
3,Horseshoe Bay,Langdale,2017,03,29,09,25,Queen of Coquitlam,47
8,Horseshoe Bay,Bowen Island,2017,04,08,21,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2017,04,20,19,30,Queen of Capilano,32
1,Swartz Bay,Tsawwassen,2017,03,10,07,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2017,03,25,07,45,Queen of Alberni,117
30,Duke Point,Tsawwassen,2017,03,30,05,15,Coastal Inspiration,125
8,Horseshoe Bay,Bowen Island,2017,03,31,08,00,Queen of Capilano,24
3,Horseshoe Bay,Langdale,2017,03,21,09,25,Queen of Coquitlam,55
2,Departure Bay,Horseshoe Bay,2017,03,20,21,00,Queen of Oak Bay,108
1,Tsawwassen,Swartz Bay,2017,04,20,17,00,Spirit of Vancouver Island,90
30,Tsawwassen,Duke Point,2017,03,02,05,15,Queen of Alberni,123
3,Langdale,Horseshoe Bay,2017,04,19,08,25,Queen of Surrey,45
3,Langdale,Horseshoe Bay,2017,02,17,14,45,Queen of Surrey,37
30,Tsawwassen,Duke Point,2017,02,14,10,15,Queen of Alberni,121
1,Tsawwassen,Swartz Bay,2017,03,19,15,00,Spirit of British Columbia,94
30,Tsawwassen,Duke Point,2017,03,10,15,15,Queen of Alberni,117
30,Duke Point,Tsawwassen,2017,02,27,07,45,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2017,04,19,06,30,Queen of Oak Bay,98
1,Tsawwassen,Swartz Bay,2017,04,26,14,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2017,02,14,15,30,Queen of Capilano,22
1,Swartz Bay,Tsawwassen,2017,03,15,09,00,Spirit of British Columbia,94
2,Departure Bay,Horseshoe Bay,2017,04,17,11,30,Queen of Cowichan,104
2,Horseshoe Bay,Departure Bay,2017,03,10,17,00,Queen of Cowichan,106
4,Swartz Bay,Fulford Harbour,2017,02,12,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2017,03,13,16,30,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2017,03,16,12,00,Coastal Celebration,92
3,Horseshoe Bay,Langdale,2017,04,14,17,50,Queen of Surrey,38
2,Departure Bay,Horseshoe Bay,2017,04,26,17,00,Queen of Coquitlam,108
2,Departure Bay,Horseshoe Bay,2017,02,11,06,30,Queen of Cowichan,98
3,Langdale,Horseshoe Bay,2017,02,07,06,20,Queen of Surrey,38
2,Horseshoe Bay,Departure Bay,2017,03,25,15,00,Queen of Oak Bay,98
1,Swartz Bay,Tsawwassen,2017,04,17,13,00,Spirit of British Columbia,108
8,Horseshoe Bay,Bowen Island,2017,03,25,12,00,Queen of Capilano,16
30,Duke Point,Tsawwassen,2017,02,07,20,15,Coastal Inspiration,127
30,Tsawwassen,Duke Point,2017,03,28,07,45,Coastal Inspiration,113
30,Tsawwassen,Duke Point,2017,02,18,15,15,Queen of Alberni,135
3,Horseshoe Bay,Langdale,2017,02,03,15,50,Queen of Surrey,39
30,Tsawwassen,Duke Point,2017,03,25,05,15,Queen of Alberni,118
2,Departure Bay,Horseshoe Bay,2017,02,08,17,00,Queen of Oak Bay,100
3,Langdale,Horseshoe Bay,2017,02,24,09,25,Queen of Coquitlam,39
8,Horseshoe Bay,Bowen Island,2017,03,06,19,30,Queen of Capilano,20
30,Duke Point,Tsawwassen,2017,03,15,15,15,Coastal Inspiration,127
3,Horseshoe Bay,Langdale,2017,02,13,18,50,Queen of Coquitlam,37
2,Horseshoe Bay,Departure Bay,2017,02,04,08,30,Queen of Cowichan,102
4,Swartz Bay,Fulford Harbour,2017,04,08,11,00,Skeena Queen,32
3,Horseshoe Bay,Langdale,2017,03,03,07,20,Queen of Surrey,38
2,Horseshoe Bay,Departure Bay,2017,04,25,21,00,Queen of Cowichan,98
4,Swartz Bay,Fulford Harbour,2017,03,09,17,00,Skeena Queen,36
8,Horseshoe Bay,Bowen Island,2017,03,17,11,00,Queen of Capilano,20
2,Horseshoe Bay,Departure Bay,2017,04,20,10,30,Queen of Oak Bay,108
4,Swartz Bay,Fulford Harbour,2017,04,01,09,00,Skeena Queen,36
30,Duke Point,Tsawwassen,2017,02,18,15,15,Coastal Inspiration,135
2,Horseshoe Bay,Departure Bay,2017,03,23,06,30,Queen of Oak Bay,98
30,Tsawwassen,Duke Point,2017,02,16,17,45,Coastal Inspiration,123
30,Tsawwassen,Duke Point,2017,03,07,17,45,Coastal Inspiration,125
3,Langdale,Horseshoe Bay,2017,03,26,12,35,Queen of Coquitlam,51
2,Departure Bay,Horseshoe Bay,2017,03,09,15,00,Queen of Cowichan,98
30,Tsawwassen,Duke Point,2017,03,11,05,15,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2017,04,19,15,50,Queen of Surrey,50
3,Langdale,Horseshoe Bay,2017,03,15,19,50,Queen of Coquitlam,38
1,Swartz Bay,Tsawwassen,2017,04,26,17,00,Spirit of British Columbia,98
1,Swartz Bay,Tsawwassen,2017,03,24,16,00,Queen of New Westminster,90
2,Horseshoe Bay,Departure Bay,2017,02,25,21,00,Queen of Cowichan,96
2,Departure Bay,Horseshoe Bay,2017,03,02,06,30,Queen of Cowichan,98
3,Horseshoe Bay,Langdale,2017,02,18,13,35,Queen of Surrey,39
3,Horseshoe Bay,Langdale,2017,02,14,21,45,Queen of Surrey,35
1,Tsawwassen,Swartz Bay,2017,04,04,19,00,Spirit of British Columbia,92
2,Horseshoe Bay,Departure Bay,2017,02,14,08,30,Queen of Cowichan,98
8,Horseshoe Bay,Bowen Island,2017,02,02,09,00,Queen of Capilano,36
8,Horseshoe Bay,Bowen Island,2017,03,11,16,30,Queen of Capilano,16
2,Horseshoe Bay,Departure Bay,2017,04,08,19,00,Queen of Oak Bay,122
3,Langdale,Horseshoe Bay,2017,03,03,14,45,Queen of Surrey,37
1,Swartz Bay,Tsawwassen,2017,03,06,09,00,Coastal Renaissance,86
30,Tsawwassen,Duke Point,2017,04,17,10,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2017,02,03,12,00,Spirit of British Columbia,94
4,Swartz Bay,Fulford Harbour,2017,03,09,07,00,Skeena Queen,36
1,Tsawwassen,Swartz Bay,2017,02,08,13,00,Coastal Celebration,92
3,Langdale,Horseshoe Bay,2017,04,30,08,25,Queen of Surrey,49
4,Swartz Bay,Fulford Harbour,2017,03,11,09,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2017,02,06,13,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2017,02,24,14,00,Queen of New Westminster,84
1,Tsawwassen,Swartz Bay,2017,03,08,19,00,Coastal Renaissance,92
3,Langdale,Horseshoe Bay,2017,03,24,18,50,Queen of Coquitlam,88
8,Horseshoe Bay,Bowen Island,2017,03,07,11,00,Queen of Capilano,20
30,Duke Point,Tsawwassen,2017,02,18,10,15,Coastal Inspiration,119
3,Langdale,Horseshoe Bay,2017,03,05,11,25,Queen of Coquitlam,45
4,Swartz Bay,Fulford Harbour,2017,03,10,19,00,Skeena Queen,36
4,Swartz Bay,Fulford Harbour,2017,03,16,11,00,Skeena Queen,34
2,Horseshoe Bay,Departure Bay,2017,02,28,17,00,Queen of Cowichan,98
3,Langdale,Horseshoe Bay,2017,03,10,10,25,Queen of Surrey,37
2,Horseshoe Bay,Departure Bay,2017,02,19,15,00,Queen of Oak Bay,100
30,Duke Point,Tsawwassen,2017,04,28,05,15,Coastal Renaissance,125
1,Swartz Bay,Tsawwassen,2017,03,31,20,00,Queen of New Westminster,86
1,Swartz Bay,Tsawwassen,2017,04,21,11,00,Spirit of Vancouver Island,90
3,Horseshoe Bay,Langdale,2017,04,29,07,20,Queen of Surrey,42
30,Tsawwassen,Duke Point,2017,04,09,10,15,Queen of Alberni,115
1,Swartz Bay,Tsawwassen,2017,03,05,19,00,Coastal Celebration,90
3,Horseshoe Bay,Langdale,2017,03,17,16,50,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,04,06,16,50,Island Sky,56
30,Duke Point,Tsawwassen,2017,03,21,20,15,Coastal Inspiration,127
30,Tsawwassen,Duke Point,2017,04,05,10,15,Queen of Alberni,117
3,Horseshoe Bay,Langdale,2017,02,11,09,25,Queen of Surrey,44
3,Langdale,Horseshoe Bay,2017,04,09,12,35,Queen of Coquitlam,39
3,Horseshoe Bay,Langdale,2017,02,09,21,45,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2017,03,06,07,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2017,03,01,11,00,Queen of Capilano,30
3,Langdale,Horseshoe Bay,2017,02,18,10,25,Queen of Surrey,45
1,Tsawwassen,Swartz Bay,2017,04,17,08,00,Queen of New Westminster,90
3,Langdale,Horseshoe Bay,2017,04,17,18,50,Queen of Surrey,64
3,Horseshoe Bay,Langdale,2017,02,14,10,25,Queen of Coquitlam,41
8,Horseshoe Bay,Bowen Island,2017,03,30,10,00,Queen of Capilano,37
30,Tsawwassen,Duke Point,2017,02,15,12,45,Coastal Inspiration,122
30,Tsawwassen,Duke Point,2017,02,22,10,15,Queen of Alberni,123
2,Horseshoe Bay,Departure Bay,2017,04,28,12,30,Queen of Cowichan,118
30,Tsawwassen,Duke Point,2017,04,16,20,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2017,02,16,12,00,Queen of Capilano,30
4,Swartz Bay,Fulford Harbour,2017,04,29,19,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2017,04,29,15,30,Queen of Capilano,27
3,Horseshoe Bay,Langdale,2017,02,22,08,20,Queen of Coquitlam,38
30,Duke Point,Tsawwassen,2017,03,16,22,45,Queen of Alberni,120
2,Departure Bay,Horseshoe Bay,2017,04,28,21,00,Queen of Coquitlam,158
4,Swartz Bay,Fulford Harbour,2017,03,27,17,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2017,04,03,13,00,Spirit of British Columbia,128
30,Tsawwassen,Duke Point,2017,04,14,22,45,Coastal Inspiration,120
3,Horseshoe Bay,Langdale,2017,03,04,06,20,Queen of Coquitlam,40
2,Departure Bay,Horseshoe Bay,2017,02,26,08,30,Queen of Oak Bay,98
30,Duke Point,Tsawwassen,2017,02,03,20,15,Coastal Inspiration,129
1,Swartz Bay,Tsawwassen,2017,03,13,15,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2017,02,12,21,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2017,02,04,12,00,Queen of Capilano,22
3,Horseshoe Bay,Langdale,2017,04,05,06,00,Island Sky,42
3,Horseshoe Bay,Langdale,2017,02,14,13,35,Queen of Surrey,39
30,Duke Point,Tsawwassen,2017,02,04,15,15,Coastal Inspiration,125
2,Horseshoe Bay,Departure Bay,2017,02,19,12,30,Queen of Cowichan,104
4,Swartz Bay,Fulford Harbour,2017,04,16,13,00,Skeena Queen,28
30,Duke Point,Tsawwassen,2017,02,14,12,45,Queen of Alberni,121
1,Swartz Bay,Tsawwassen,2017,04,25,12,00,Coastal Celebration,92
1,Swartz Bay,Tsawwassen,2017,04,21,08,00,Coastal Celebration,94
30,Duke Point,Tsawwassen,2017,03,02,05,15,Coastal Inspiration,125
8,Horseshoe Bay,Bowen Island,2017,03,08,21,30,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2017,04,17,10,00,Queen of New Westminster,90
3,Langdale,Horseshoe Bay,2017,03,25,13,30,Island Sky,70
2,Horseshoe Bay,Departure Bay,2017,02,28,10,30,Queen of Oak Bay,104
3,Langdale,Horseshoe Bay,2017,02,04,19,50,Queen of Coquitlam,42
3,Langdale,Horseshoe Bay,2017,03,03,06,20,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2017,03,04,12,35,Queen of Surrey,37
2,Horseshoe Bay,Departure Bay,2017,04,04,17,00,Queen of Cowichan,96
1,Tsawwassen,Swartz Bay,2017,03,17,11,00,Spirit of British Columbia,92
2,Horseshoe Bay,Departure Bay,2017,02,05,17,00,Queen of Cowichan,94
4,Swartz Bay,Fulford Harbour,2017,02,05,09,00,Bowen Queen,32
2,Horseshoe Bay,Departure Bay,2017,04,13,19,00,Queen of Oak Bay,138
2,Departure Bay,Horseshoe Bay,2017,04,07,06,30,Queen of Cowichan,94
30,Tsawwassen,Duke Point,2017,02,02,05,15,Queen of New Westminster,121
3,Horseshoe Bay,Langdale,2017,02,05,13,35,Queen of Surrey,39
3,Horseshoe Bay,Langdale,2017,04,23,13,35,Queen of Surrey,45
3,Langdale,Horseshoe Bay,2017,03,15,08,25,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2017,02,08,06,20,Queen of Surrey,38
1,Swartz Bay,Tsawwassen,2017,02,13,07,00,Coastal Celebration,102
2,Horseshoe Bay,Departure Bay,2017,03,15,17,00,Queen of Cowichan,106
1,Swartz Bay,Tsawwassen,2017,03,01,21,00,Coastal Renaissance,84
4,Swartz Bay,Fulford Harbour,2017,02,06,13,25,Bowen Queen,31
3,Langdale,Horseshoe Bay,2017,02,07,18,50,Queen of Surrey,40
3,Horseshoe Bay,Langdale,2017,03,02,15,50,Queen of Surrey,36
4,Swartz Bay,Fulford Harbour,2017,02,09,09,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2017,02,14,17,00,Coastal Renaissance,92
3,Langdale,Horseshoe Bay,2017,02,14,09,25,Queen of Coquitlam,41
8,Horseshoe Bay,Bowen Island,2017,04,26,07,00,Queen of Capilano,20
3,Langdale,Horseshoe Bay,2017,04,19,10,25,Queen of Surrey,51
3,Langdale,Horseshoe Bay,2017,03,18,15,45,Queen of Coquitlam,35
30,Duke Point,Tsawwassen,2017,03,17,20,15,Coastal Inspiration,121
3,Langdale,Horseshoe Bay,2017,02,27,15,45,Queen of Coquitlam,37
3,Langdale,Horseshoe Bay,2017,02,12,12,35,Queen of Surrey,39
1,Swartz Bay,Tsawwassen,2017,02,02,19,00,Coastal Celebration,106
30,Duke Point,Tsawwassen,2017,04,07,07,45,Queen of Alberni,119
1,Tsawwassen,Swartz Bay,2017,03,06,19,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2017,04,26,09,00,Spirit of British Columbia,98
2,Departure Bay,Horseshoe Bay,2017,04,19,15,00,Queen of Cowichan,100
3,Langdale,Horseshoe Bay,2017,04,22,08,25,Queen of Surrey,37
3,Horseshoe Bay,Langdale,2017,03,06,11,30,Queen of Surrey,36
1,Tsawwassen,Swartz Bay,2017,04,08,09,00,Spirit of Vancouver Island,105
2,Departure Bay,Horseshoe Bay,2017,03,07,10,30,Queen of Cowichan,96
3,Horseshoe Bay,Langdale,2017,03,02,06,20,Queen of Coquitlam,40
30,Tsawwassen,Duke Point,2017,03,29,07,45,Coastal Inspiration,123
3,Langdale,Horseshoe Bay,2017,02,13,17,50,Queen of Coquitlam,42
3,Langdale,Horseshoe Bay,2017,03,26,13,30,Island Sky,74
2,Departure Bay,Horseshoe Bay,2017,04,06,19,00,Queen of Cowichan,106
2,Horseshoe Bay,Departure Bay,2017,04,08,12,30,Queen of Cowichan,124
4,Swartz Bay,Fulford Harbour,2017,02,22,17,00,Skeena Queen,40
3,Langdale,Horseshoe Bay,2017,02,28,20,45,Queen of Surrey,37
3,Langdale,Horseshoe Bay,2017,04,03,14,45,Queen of Coquitlam,75
4,Swartz Bay,Fulford Harbour,2017,02,04,19,00,Bowen Queen,34
8,Horseshoe Bay,Bowen Island,2017,02,23,06,00,Queen of Capilano,20
30,Tsawwassen,Duke Point,2017,02,12,10,15,Queen of Alberni,121
2,Departure Bay,Horseshoe Bay,2017,04,26,06,30,Queen of Cowichan,94
3,Langdale,Horseshoe Bay,2017,02,26,09,25,Queen of Coquitlam,47
30,Duke Point,Tsawwassen,2017,03,02,17,45,Queen of Alberni,123
3,Langdale,Horseshoe Bay,2017,04,04,10,25,Queen of Coquitlam,39
30,Tsawwassen,Duke Point,2017,02,06,17,45,Coastal Inspiration,125
3,Langdale,Horseshoe Bay,2017,04,09,16,50,Queen of Coquitlam,44
8,Horseshoe Bay,Bowen Island,2017,02,18,20,30,Queen of Capilano,28
1,Swartz Bay,Tsawwassen,2017,04,05,21,00,Spirit of British Columbia,92
8,Horseshoe Bay,Bowen Island,2017,02,26,17,30,Queen of Capilano,28
3,Langdale,Horseshoe Bay,2017,02,01,17,50,Queen of Coquitlam,40
